"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"20","Dwayne Allen (FA)","35","52","406","11.6","23","4","6","0","0","0","0","14","96.1","6.9","0.0%"
"21","Zach Miller (FA)","47","64","486","10.3","34","5","4","0","0","0","0","10","96.1","9.6","0.0%"
"22","Vernon Davis (FA)","44","59","583","13.3","44","11","2","0","0","0","0","16","92.3","5.8","1.6%"
"23","Lance Kendricks (FA)","50","87","499","10.0","44","7","2","0","0","0","1","16","84.9","5.3","0.0%"
"24","Rob Gronkowski (TB)","25","38","540","21.6","53","12","3","0","0","0","0","8","84.5","10.6","90.4%"
"25","Tyler Eifert (JAC)","29","47","394","13.6","71","6","5","0","0","0","0","8","83.9","10.5","4.5%"
"26","Ryan Griffin (NYJ)","50","74","442","8.8","45","4","2","0","0","0","1","16","79.2","5.0","0.1%"
"27","Vance McDonald (PIT)","24","45","391","16.3","75","6","4","0","0","0","0","11","75.1","6.8","0.2%"
"28","Jesse James (DET)","39","60","338","8.7","24","2","3","0","0","0","0","16","71.3","4.5","0.1%"
"29","Clive Walford (FA)","33","52","359","10.9","31","3","3","0","0","0","0","15","70.4","4.7","0.0%"
"30","Will Tye (FA)","48","70","395","8.2","27","3","1","0","0","0","0","16","69.5","4.3","0.0%"
"31","Jermaine Gresham (FA)","37","61","391","10.6","34","4","2","0","0","0","0","16","69.5","4.3","0.0%"
"32","Julius Thomas (FA)","30","51","281","9.4","24","3","4","0","0","0","0","9","67.1","7.5","0.0%"
"33","Garrett Celek (FA)","29","50","350","12.1","31","4","3","0","0","0","1","16","65.5","4.1","0.0%"
"34","Dion Sims (FA)","26","35","256","9.8","28","4","4","0","0","0","0","14","62.6","4.5","0.0%"
"35","Trey Burton (IND)","37","60","327","8.8","32","1","1","0","0","0","0","15","57.2","3.8","30.2%"
"36","Jared Cook (NO)","30","51","377","12.6","47","6","1","0","0","0","1","10","56.7","5.7","59.1%"
"37","Austin Hooper (CLE)","19","27","271","14.3","44","4","3","0","0","0","0","14","54.6","3.9","65.5%"
"38","Richard Rodgers (PHI)","30","47","271","9.0","22","2","2","0","0","0","0","16","54.1","3.4","3.6%"
"39","Jacob Tamme (FA)","22","31","210","9.5","19","0","3","0","0","0","0","8","50.0","6.3","0.0%"
"40","Ladarius Green (FA)","18","34","304","16.9","37","7","1","0","0","0","0","6","45.4","7.6","0.0%"
"41","Levine Toilolo (NYG)","13","19","264","20.3","46","4","2","0","0","0","0","16","44.9","2.8","0.0%"
"42","Erik Swoope (FA)","15","22","297","19.8","45","6","1","0","0","0","0","16","43.2","2.7","0.0%"
"43","C.J. Uzomah (CIN)","25","38","234","9.4","54","2","1","0","0","0","0","10","41.9","4.2","0.2%"
"44","Virgil Green (LAC)","22","37","237","10.8","31","2","1","0","0","0","0","12","40.7","3.4","0.0%"
"45","Mychal Rivera (FA)","18","25","192","10.7","27","3","1","0","0","0","0","13","34.2","2.6","0.2%"
"46","Marcedes Lewis (GB)","20","30","169","8.5","37","1","1","0","0","0","0","10","32.9","3.3","0.1%"
"47","Luke Willson (BAL)","15","21","129","8.6","19","0","2","0","0","0","0","11","32.4","2.9","0.2%"
"48","Ben Koyack (FA)","19","24","161","8.5","17","0","1","0","0","0","0","14","31.6","2.3","0.0%"
"49","Seth DeValve (ARI)","10","12","127","12.7","25","3","2","0","0","0","0","12","29.7","2.5","0.0%"
"50","Xavier Grimble (BAL)","11","21","118","10.7","20","2","2","0","0","0","0","13","29.3","2.3","0.0%"
"51","Demetrius Harris (CHI)","17","31","123","7.2","13","0","1","0","0","0","0","16","28.8","1.8","0.0%"
"52","Josh Hill (NO)","15","22","149","9.9","35","3","1","0","0","0","0","9","28.4","3.2","0.1%"
"53","Darren Fells (HOU)","14","18","154","11.0","37","2","1","0","0","0","0","14","28.4","2.0","2.0%"
"54","Austin Seferian-Jenkins (FA)","13","20","154","11.8","30","1","1","0","0","0","0","9","27.9","3.1","0.0%"
"55","Daniel Brown (NYJ)","16","20","124","7.8","12","0","1","0","0","0","0","8","26.4","3.3","0.0%"
"56","Jerell Adams (DET)","16","21","122","7.6","14","0","1","0","0","0","0","13","26.2","2.0","0.0%"
"57","Darren Waller (LV)","10","17","85","8.5","15","0","2","0","0","0","0","12","25.5","2.1","99.4%"
"58","MarQueis Gray (FA)","14","17","174","12.4","53","2","0","0","0","0","0","16","24.4","1.5","0.0%"
"59","Ed Dickson (FA)","10","19","134","13.4","28","3","1","0","0","0","0","16","24.4","1.5","0.0%"
"60","Anthony Fasano (FA)","8","14","83","10.4","17","0","2","0","0","0","0","16","24.3","1.5","0.1%"
"61","Brent Celek (FA)","14","19","155","11.1","24","2","0","0","0","0","0","16","22.5","1.4","0.0%"
"62","A.J. Derby (FA)","16","20","160","10.0","17","0","0","0","0","0","1","10","22.0","2.2","0.0%"
"63","Stephen Anderson (LAC)","11","16","93","8.5","14","0","1","0","0","0","0","13","20.8","1.6","0.0%"
"64","Larry Donnell (FA)","15","22","92","6.1","15","0","1","0","0","0","1","14","20.7","1.5","0.0%"
"65","Tyler Higbee (LAR)","11","29","85","7.7","31","1","1","0","0","0","0","16","20.0","1.3","45.8%"
"66","Jeff Heuerman (FA)","9","17","141","15.7","31","2","0","0","0","0","0","12","18.6","1.6","0.0%"
"67","John Phillips (FA)","10","15","72","7.2","16","0","1","0","0","0","0","16","18.2","1.1","0.0%"
"68","Nick O'Leary (FA)","9","14","114","12.7","28","2","0","0","0","0","0","16","17.9","1.1","0.0%"
"69","Brandon Myers (FA)","7","14","59","8.4","12","0","1","0","0","0","0","16","17.4","1.1","0.0%"
"70","Crockett Gillmore (FA)","8","14","71","8.9","22","1","1","0","0","0","0","7","17.1","2.4","0.0%"
"71","Rhett Ellison (FA)","9","14","57","6.3","21","1","0","1","1","1","0","15","16.3","1.1","0.0%"
"72","Jordan Cameron (FA)","8","11","60","7.5","13","0","1","0","0","0","0","3","16.0","5.3","0.1%"
"73","Dominique Jones (FA)","7","10","61","8.7","24","1","1","0","0","0","0","9","15.6","1.7","0.0%"
"74","Tyler Kroft (BUF)","10","12","92","9.2","21","1","0","0","0","0","0","14","14.2","1.0","0.3%"
"75","David Johnson (FA)","7","11","80","11.4","26","1","0","0","0","0","0","16","13.5","0.8","0.0%"
"76","Josh Perkins (PHI)","3","5","42","14.0","26","1","1","0","0","0","0","8","11.7","1.5","0.0%"
"77","Gavin Escobar (FA)","4","7","30","7.5","14","0","1","0","0","0","0","16","11.0","0.7","0.0%"
"78","Blake Bell (DAL)","4","9","85","21.3","45","2","0","0","0","0","0","13","10.5","0.8","0.1%"
"79","Brandon Bostick (FA)","8","11","63","7.9","14","0","0","0","0","0","0","16","10.3","0.6","0.2%"
"80","Geoff Swaim (TEN)","6","8","69","11.5","28","2","0","0","0","0","0","9","9.9","1.1","0.0%"
"81","Matt Lengel (FA)","2","3","22","11.0","18","0","1","0","0","0","0","6","9.2","1.5","0.0%"
"82","Connor Hamlett (FA)","1","1","17","17.0","17","0","1","0","0","0","0","3","8.2","2.7","0.0%"
"83","Phillip Supernaw (FA)","4","5","62","15.5","30","1","0","0","0","0","0","15","8.2","0.5","0.0%"
"84","Nick Boyle (BAL)","6","6","44","7.3","20","1","0","0","0","0","0","6","7.4","1.2","0.2%"
"85","Jace Amaro (FA)","3","4","59","19.7","26","1","0","0","0","0","0","3","7.4","2.5","0.2%"
"86","D.J. Tialavea (FA)","1","1","1","1.0","1","0","1","0","0","0","0","2","6.6","3.3","0.0%"
"87","Ben Braunecker (FA)","4","6","41","10.3","14","0","0","0","0","0","0","13","6.1","0.5","0.0%"
"88","Ifeanyi Momah (FA)","2","4","50","25.0","27","2","0","0","0","0","0","5","6.0","1.2","0.0%"
"89","Lee Smith (BUF)","6","6","29","4.8","12","0","0","0","0","0","0","4","5.9","1.5","0.0%"
"90","Justin Perillo (FA)","4","5","35","8.8","13","0","0","0","0","0","0","9","5.5","0.6","0.0%"
"91","Luke Stocker (ATL)","5","8","23","4.6","11","0","0","0","0","0","0","12","4.8","0.4","0.0%"
"92","Nick Vannett (DEN)","3","4","32","10.7","21","1","0","0","0","0","0","9","4.7","0.5","0.0%"
"93","Brandon Williams (FA)","2","3","36","18.0","20","1","0","0","0","0","0","16","4.6","0.3","0.0%"
"94","Niles Paul (FA)","2","2","27","13.5","16","0","0","0","0","0","0","8","3.7","0.5","0.0%"
"95","Sean McGrath (FA)","2","2","25","12.5","13","0","0","0","0","0","0","16","3.5","0.2","0.0%"
"96","Clay Harbor (FA)","3","3","19","6.3","9","0","0","0","0","0","0","15","3.4","0.2","0.0%"
"97","Logan Paulsen (FA)","3","10","15","5.0","7","0","0","0","0","0","0","16","3.0","0.2","0.0%"
"98","Ross Travis (NYJ)","3","6","15","5.0","6","0","0","0","0","0","0","6","3.0","0.5","0.0%"
"99","Cole Wick (NO)","2","3","18","9.0","13","0","0","0","0","0","0","6","2.8","0.5","0.0%"
"100","Alex Ellis (FA)","3","4","11","3.7","6","0","0","0","0","0","0","6","2.6","0.4","0.0%"
"101","MyCole Pruitt (TEN)","2","2","13","6.5","7","0","0","0","0","0","0","4","2.3","0.6","0.0%"
"102","Je'Ron Hamm (FA)","2","4","13","6.5","7","0","0","0","0","0","0","5","2.3","0.5","0.0%"
"103","Derek Carrier (LV)","2","2","10","5.0","6","0","0","0","0","0","0","8","2.0","0.3","0.0%"
"104","Gerald Christian (FA)","1","2","14","14.0","14","0","0","0","0","0","0","3","1.9","0.6","0.0%"
"105","Henry Krieger Coble (FA)","1","1","13","13.0","13","0","0","0","0","0","0","2","1.8","0.9","0.0%"
"106","Chris Manhertz (CAR)","1","1","10","10.0","10","0","0","0","0","0","0","7","1.5","0.2","0.0%"
"107","Randall Telfer (FA)","2","7","4","2.0","7","0","0","0","0","0","0","14","1.4","0.1","0.0%"
"108","Matthew Mulligan (FA)","1","1","8","8.0","8","0","0","0","0","0","0","8","1.3","0.2","0.0%"
"109","James O'Shaughnessy (JAC)","2","3","-1","-0.5","0","0","0","0","0","0","0","16","0.9","0.1","0.1%"
"110","David Morgan (FA)","1","1","4","4.0","4","0","0","0","0","0","0","12","0.9","0.1","0.0%"
"111","Troy Niklas (FA)","1","2","0","0.0","0","0","0","0","0","0","0","3","0.5","0.2","0.0%"
"112","Daniel Helm (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Foster Moreau (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Brandon Dillon (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Tommy Sweeney (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","T.J. Hockenson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.1%"
"117","Jaeden Graham (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Hakeem Butler (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"119","Albert Okwuegbunam (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"120","Kaden Smith (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"121","Kendall Blanton (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Jesper Horsted (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","John Lovett (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Donald Parham Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Nate Becker (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Matt Sokol (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Justin Johnson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Charles Jones (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Austin Fort (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Hale Hentges (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Josh Oliver (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Jace Sternberger (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"133","Drew Sample (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"134","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Irv Smith Jr. (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.5%"
"136","Caleb Wilson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Dawson Knox (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"138","Dax Raymond (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Jakob Johnson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Kahale Warring (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Zach Gentry (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Stephen Carlson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Deon Yelder (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Nick Keizer (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Dan Arnold (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"147","Colin Thompson (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Pharaoh Brown (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Mark Andrews (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.2%"
"150","Ricky Seals-Jones (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Cethan Carter (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Mo Alie-Cox (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"153","Darrell Daniels (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Blake Jarwin (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.7%"
"155","Eric Saubert (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Johnny Mundt (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Sean Culkin (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Jason Croom (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Anthony Firkser (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.2%"
"160","Evan Baylis (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Dallas Goedert (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.3%"
"162","Tanner Hudson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Kevin Rader (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Jordan Franks (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Nate Wozniak (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Ross Dwelley (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"167","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Matt Flanagan (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Will Dissly (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"170","Mike Gesicki (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68.4%"
"171","David Wells (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Troy Fumagalli (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Hayden Hurst (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.7%"
"174","Dalton Schultz (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.4%"
"175","Ian Thomas (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3%"
"176","Jordan Thomas (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Paul Quessenberry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Connor Davis (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Jordan Akins (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0%"
"180","Tyler Conklin (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Marcus Baugh (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Ethan Wolf (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Durham Smythe (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"184","Noah Fant (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.5%"
"185","Chris Herndon IV (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.1%"
"186","Ryan Izzo (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"187","Dylan Cantrell (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Adam Trautman (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"189","Chris Myarick (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Thaddeus Moss (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"191","Kyle Markway (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Stephen Sullivan (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Jacob Hollister (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"194","Charlie Taumoepeau (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Charlie Woerner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Noah Togiai (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Ben Ellefson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Dalton Keene (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Mitchell Wilcox (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Harrison Bryant (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"204","Darion Clark (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Cole Kmet (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"206","Brycen Hopkins (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Hunter Bryant (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Jared Pinkney (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Jacob Breeland (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Colby Parkinson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Devin Asiasi (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"212","Josiah Deguara (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Tyler Davis (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Tommy Hudson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Tommy Stevens (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Jake Burt (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Rashod Berry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Nate Wieting (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Eli Wolf (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Tyler Simmons (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Rysen John (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Nick Bowers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Nakia Griffin-Stewart (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Chase Harrell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Farrod Green (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Mason Schreck (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Cole Hikutini (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Bruce Miller (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Daniel Hardy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Jim Dray (FA)","0","0","0","0","0","0","0","0","0","0","0","6","0.0","0.0","0.0%"
"236","John Nalbone (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Cory Harkey (FA)","0","0","0","0","0","0","0","0","0","0","0","12","0.0","0.0","0.2%"
"238","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Greg Scruggs (FA)","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.2%"
"241","Deangelo Peterson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Orson Charles (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"243","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Clark Harris (CIN)","0","0","0","0","0","0","0","0","0","0","0","13","0.0","0.0","0.0%"
"246","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Buck Ortega (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Chase Coffman (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"249","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Jake Nordin (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Kellen Davis (FA)","0","1","0","0","0","0","0","0","0","0","0","8","0.0","0.0","0.2%"
"255","Robert Tonyan (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71.3%"
"256","Thomas Duarte (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"257","Beau Brinkley (FA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.2%"
"258","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"259","Tyler Ott (SEA)","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"260","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"261","Kevin McDermott (FA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"262","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
