"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"254","Chase Claypool (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.1%"
"255","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","KeeSean Johnson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"257","Diontae Johnson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.5%"
"258","Preston Williams (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.5%"
"259","Fred Brown (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Lance Lenoir Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"261","Greg Ward (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.1%"
"262","Cyril Grayson Jr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"263","Kendrick Bourne (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"264","Victor Bolden Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Deontay Burnett (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"266","Christian Kirk (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63.9%"
"267","Trey Quinn (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","D.J. Moore (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"269","Dante Pettis (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"270","Deon Cain (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"271","Cedrick Wilson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"272","Tre'Quan Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.2%"
"273","Jaleel Scott (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"274","Michael Gallup (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.7%"
"275","Calvin Ridley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.9%"
"276","Marcell Ateman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Anthony Miller (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.2%"
"278","James Washington (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.8%"
"279","Courtland Sutton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.5%"
"280","Brandon Zylstra (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","River Cracraft (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Antonio Callaway (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"283","Justin Hardee (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0%"
"284","Keelan Cole Sr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.7%"
"285","JoJo Natson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Taquan Mizzell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"287","C.J. Board (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"288","David Moore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3%"
"289","Chad Williams (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"290","Chris Thompson (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"291","Zach Pascal (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3%"
"292","Deante Burton (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"293","Reggie Davis (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"294","Isaac Whitney (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"295","Marcus Kemp (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"296","Andre Patton (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"297","De'Mornay Pierson-El (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"298","Devin Ross (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"299","Rico Gafford (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"300","Cam Batson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"301","Ka'Raun White (FA)","0","0","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"302","Steven Mitchell Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"303","Trent Sherfield (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"304","Keith Kirkwood (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"305","Devin Gray (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"306","Cam Sims (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"307","Caleb Scott (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"308","Christian Blake (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"309","Malik Turner (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"310","KhaDarel Hodge (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"311","Chad Beebe (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"312","Dylan Cantrell (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"313","Damion Ratley (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"314","Ray-Ray McCloud (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"315","Marquez Valdes-Scantling (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.8%"
"316","Daurice Fountain (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"317","Keke Coutee (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.7%"
"318","DaeSean Hamilton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"319","Robert Foster (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"320","Jeff Badet (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"321","Javon Wims (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"322","Equanimeous St. Brown (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"323","Auden Tate (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"324","Richie James Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"325","Allen Lazard (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34.9%"
"326","D.J. Chark Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.3%"
"327","J'Mon Moore (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"328","Braxton Berrios (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"329","Justin Watson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"330","Brandon Powell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"331","Byron Pringle (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"332","Russell Gage (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.6%"
"333","Vyncint Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"334","Darvin Kidsy (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"335","Da'Mari Scott (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"336","Derrick Willies (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"337","Chris Lacy (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"338","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"339","Damion Willis (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"340","Freddie Swain (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"341","Isaiah Coulter (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"342","Kirk Merritt (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"343","Nick Westbrook-Ikhine (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"344","Malcolm Perry (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"345","Cody White (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"346","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"347","Ja'Marcus Bradley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"348","Quez Watkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"349","K.J. Osborn (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"350","Aaron Parker (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"351","Chris Finke (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"352","Mason Kinsey (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"353","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"354","Austin Mack (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"355","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"356","Trishton Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"357","Omar Bayless (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"358","Stephen Sullivan (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"359","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"360","Juwan Green (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"361","Josh Pearson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"362","John Hurst (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"363","Travis Jonsen (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"364","Derrick Dillon (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"365","Rysen John (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"366","Manasseh Bailey (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"367","Stephen Guidry (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"368","Kendall Hinton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"369","Tyler Simmons (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"370","Jaylon Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"371","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"372","Isaiah Zuber (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"373","Darnell Mooney (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.7%"
"374","Binjimen Victor (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"375","Isaiah Wright (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"376","Chris Rowland (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"377","Reggie Begelton (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"378","KJ Hamler (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.3%"
"379","Brandon Aiyuk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68.3%"
"380","Justin Jefferson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.9%"
"381","Laviska Shenault Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.8%"
"382","Jalen Reagor (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.9%"
"383","Tee Higgins (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.9%"
"384","Henry Ruggs III (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.6%"
"385","CeeDee Lamb (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.1%"
"386","Jerry Jeudy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.7%"
"387","Michael Pittman Jr. (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52.3%"
"388","Gunner Olszewski (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"389","Devin Duvernay (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"390","Donovan Peoples-Jones (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"391","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"392","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"393","Lynn Bowden Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"394","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"395","Marquez Callaway (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"396","Van Jefferson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"397","Aaron Fuller (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"398","Kalija Lipscomb (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"399","Gabriel Davis (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8%"
"400","Quintez Cephus (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"401","Isaiah Hodgins (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"402","James Proche (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"403","Denzel Mims (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.6%"
"404","Antonio Gandy-Golden (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"405","K.J. Hill (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"406","John Hightower (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"407","J.J. Koski (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"408","Dan Chisena (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"409","Maurice Ffrench (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"410","Jeff Cotton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"411","Siaosi Mariner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"412","Josh Hammond (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"413","DeMichael Harris (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"414","Matt Cole (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"415","JoJo Ward (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"416","Jamal Agnew (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.1%"
"417","Patrick Edwards (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"418","Eron Riley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"419","Michael Calvin (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"420","Andy Fantuz (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"421","Taj Smith (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"422","Kyle Williams (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"423","Demario Ballard (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"424","Scotty McKnight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"425","De'Anthony Thomas (BAL)","7","9","35","5.0","15","0","0","4","29","0","0","12","0.0","0.0","0.0%"
"426","Josh Gordon (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"427","Eric Weems (FA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"428","Kenny McKinley (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"429","Juaquin Iglesias (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"430","John Standeford (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"431","Brandon London (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"432","Bobby Wade (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"433","Austin Collie (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"434","Chris Henry (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"435","Lance Long (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"436","Tyler Grisham (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"437","Todd Watkins (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"438","Jeremy Williams (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"439","Onrea Jones (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"440","Patrick Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"441","Dominique Edison (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"442","Joe Webb III (NYG)","1","3","3","3.0","3","0","0","0","0","0","0","14","0.0","0.0","0.0%"
"443","Maurice Purify (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"444","Marko Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"445","Mike Furrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"446","Sam Giguere (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"447","Rod Harper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"448","Nate Hughes (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"449","Marcus Johnson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"450","Rashawn Scott (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"451","Demarcus Robinson (KC)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","1.7%"
"452","Daniel Braverman (FA)","0","2","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"453","Tevaun Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"454","DeAndrew White (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"455","Isaac Fruechte (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"456","Dede Westbrook (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"457","Kenny Golladay (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.8%"
"458","Shelton Gibson (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"459","Noah Brown (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"460","Josh Reynolds (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.1%"
"461","Amara Darboh (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"462","Curtis Samuel (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66.5%"
"463","Cooper Kupp (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.1%"
"464","Zay Jones (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"465","Chad Hansen (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"466","JuJu Smith-Schuster (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.8%"
"467","Taywan Taylor (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"468","Mack Hollins (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"469","John Ross (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"470","Tim Patrick (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.3%"
"471","Ryan Switzer (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"472","Gehrig Dieter (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"473","Isaiah McKenzie (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"474","Quincy Adeboyejo (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"475","Josh Malone (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"476","Artavis Scott (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"477","Austin Carr (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"478","Cody Hollister (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"479","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"480","Krishawn Hogan (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"481","Robert Davis (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"482","Rodney Adams (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"483","Chris Godwin (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.6%"
"484","Corey Davis (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62.7%"
"485","Jaydon Mickens (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"486","Marvin Hall (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"487","Bralon Addison (FA)","1","1","11","11.0","11","0","0","1","4","0","1","2","0.0","0.0","0.0%"
"488","Marken Michel (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"489","Mike Williams (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.6%"
"490","Tanner McEvoy (FA)","9","11","140","15.6","42","2","2","0","0","0","0","14","0.0","0.0","0.0%"
"491","Duke Williams (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"492","Jake Lampman (FA)","0","0","0","0","0","0","0","0","0","0","0","6","0.0","0.0","0.0%"
"493","Isaiah Burse (FA)","0","4","0","0","0","0","0","0","0","0","0","9","0.0","0.0","0.0%"
"494","Brian Dixon (FA)","0","0","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"495","Mario Alford (FA)","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"496","Geremy Davis (FA)","0","2","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"497","DeAndre Carter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"498","Jake Kumerow (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"499","Kasen Williams (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"500","Dezmin Lewis (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"501","Donteea Dye (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"502","Tre McBride (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"503","Diontae Spencer (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"504","Vince Mayle (FA)","0","0","0","0","0","0","0","0","0","0","0","6","0.0","0.0","0.0%"
"505","Matthew Slater (NE)","0","1","0","0","0","0","0","1","5","0","1","13","-1.5","-0.1","0.0%"
"506","Jakeem Grant (MIA)","0","1","0","0","0","0","0","1","1","0","1","16","-1.9","-0.1","4.6%"
"507","Keshawn Martin (FA)","0","0","0","0","0","0","0","0","0","0","1","1","-2.0","-2.0","0.0%"
"508","Devin Hester (FA)","0","0","0","0","0","0","0","0","0","0","1","12","-2.0","-0.2","0.4%"
"509","Kalif Raymond (TEN)","0","2","0","0","0","0","0","0","0","0","1","4","-2.0","-0.5","0.2%"
""
""
