"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"55","Jacob Tamme (FA)","14","28","109","7.8","26","1","2","0","0","0","1","15","34.9","2.3","0.0%"
"56","Gary Barnidge (FA)","13","25","156","12.0","28","1","0","0","0","0","0","13","28.6","2.2","0.1%"
"57","Dennis Pitta (FA)","16","21","125","7.8","24","2","0","0","0","0","0","3","28.5","9.5","0.0%"
"58","Crockett Gillmore (FA)","10","15","121","12.1","22","2","1","0","0","0","0","15","28.1","1.9","0.0%"
"59","Dante Rosario (FA)","16","22","116","7.3","22","1","0","0","0","0","1","16","27.6","1.7","0.0%"
"60","Ed Dickson (FA)","10","17","115","11.5","34","1","1","0","0","0","0","16","27.5","1.7","0.0%"
"61","Tony Moeaki (FA)","8","13","134","16.8","63","2","1","0","0","0","0","6","27.4","4.6","0.0%"
"62","Ryan Griffin (NYJ)","10","16","91","9.1","25","1","1","0","0","0","0","16","25.1","1.6","0.1%"
"63","Logan Paulsen (FA)","13","16","78","6.0","16","0","1","0","0","0","1","16","24.8","1.6","0.0%"
"64","MarQueis Gray (FA)","9","11","134","14.9","41","2","0","0","0","0","0","13","22.4","1.7","0.0%"
"65","Rob Housler (FA)","9","17","129","14.3","27","3","0","1","1","0","0","15","22.0","1.5","0.0%"
"66","Cory Harkey (FA)","8","11","55","6.9","21","1","1","0","0","0","0","16","21.5","1.3","0.2%"
"67","Joseph Fauria (FA)","6","12","74","12.3","26","2","1","0","0","0","0","7","21.4","3.1","0.0%"
"68","James Casey (FA)","3","3","59","19.7","26","1","2","0","0","0","0","16","20.9","1.3","0.0%"
"69","Virgil Green (LAC)","6","6","74","12.3","38","1","1","2","3","0","0","13","19.7","1.5","0.0%"
"70","Derek Carrier (LV)","9","14","105","11.7","23","2","0","1","2","0","0","11","19.7","1.8","0.0%"
"71","Chase Coffman (FA)","6","14","64","10.7","18","0","1","0","0","0","0","13","18.4","1.4","0.0%"
"72","Chris Gragg (FA)","7","10","48","6.9","14","0","1","0","0","0","0","10","17.8","1.8","0.0%"
"73","Lee Smith (BUF)","7","8","42","6.0","18","0","1","0","0","0","0","14","17.2","1.2","0.0%"
"74","Brandon Pettigrew (FA)","10","15","70","7.0","13","0","0","0","0","0","0","14","17.0","1.2","0.0%"
"75","Adrien Robinson (FA)","5","7","50","10.0","29","1","1","0","0","0","0","16","16.0","1.0","0.0%"
"76","Matt Spaeth (FA)","3","4","46","15.3","33","1","1","0","0","0","0","15","15.6","1.0","0.0%"
"77","Brian Leonhardt (FA)","6","8","35","5.8","12","0","1","0","0","0","0","12","15.5","1.3","0.0%"
"78","Zach Miller (FA)","6","7","76","12.7","24","2","0","0","0","0","0","3","13.6","4.5","0.0%"
"79","Zach Sudfeld (FA)","5","7","85","17.0","38","2","0","0","0","0","0","16","13.5","0.8","0.0%"
"80","C.J. Fiedorowicz (FA)","4","7","28","7.0","9","0","1","0","0","0","0","15","12.8","0.9","0.0%"
"81","Darren Fells (HOU)","5","11","71","14.2","24","1","0","0","0","0","0","10","12.1","1.2","2.0%"
"82","Luke Stocker (ATL)","7","11","41","5.9","11","0","0","0","0","0","0","13","11.1","0.9","0.0%"
"83","Nic Jacobs (FA)","2","3","16","8.0","14","0","1","0","0","0","0","13","9.6","0.7","0.0%"
"84","James Hanna (FA)","4","6","48","12.0","27","1","0","0","0","0","0","16","8.8","0.6","0.0%"
"85","Brandon Williams (FA)","4","8","44","11.0","16","0","0","0","0","0","0","14","8.4","0.6","0.0%"
"86","Bear Pascoe (FA)","2","2","3","1.5","2","0","1","0","0","0","0","16","8.3","0.5","0.0%"
"87","Brandon Bostick (FA)","2","4","3","1.5","2","0","1","0","0","0","0","13","8.3","0.6","0.2%"
"88","Michael Hoomanawanui (FA)","3","6","44","14.7","23","1","0","0","0","0","0","16","7.4","0.5","0.1%"
"89","Garrett Celek (FA)","2","2","53","26.5","31","2","0","0","0","0","0","3","7.3","2.4","0.0%"
"90","Logan Thomas (WAS)","0","0","0","0","0","0","0","0","0","0","0","2","7.2","3.6","32.5%"
"91","Kevin Brock (FA)","5","6","21","4.2","10","0","0","0","0","0","0","14","7.1","0.5","0.0%"
"92","John Phillips (FA)","1","1","1","1.0","1","0","1","0","0","0","0","16","7.1","0.4","0.0%"
"93","Michael Palmer (FA)","1","2","1","1.0","1","0","1","0","0","0","0","15","7.1","0.5","0.0%"
"94","Troy Niklas (FA)","3","3","38","12.7","17","0","0","0","0","0","0","7","6.8","1.0","0.0%"
"95","Tyler Eifert (JAC)","3","3","37","12.3","20","1","0","0","0","0","0","1","6.7","6.7","4.5%"
"96","Phillip Supernaw (FA)","3","3","30","10.0","29","1","0","0","0","0","0","8","6.0","0.8","0.0%"
"97","Demetrius Harris (CHI)","3","5","20","6.7","10","0","0","0","0","0","0","8","5.0","0.6","0.0%"
"98","Craig Stevens (FA)","2","2","26","13.0","20","1","0","0","0","0","0","5","4.6","0.9","0.0%"
"99","Taylor Thompson (FA)","2","4","24","12.0","13","0","0","0","0","0","0","3","4.4","1.5","0.0%"
"100","David Ausberry (FA)","2","4","14","7.0","7","0","0","0","0","0","0","6","3.4","0.6","0.0%"
"101","Vance McDonald (PIT)","2","8","30","15.0","21","1","0","0","0","0","1","8","3.0","0.4","0.2%"
"102","Cameron Brate (TB)","1","1","17","17.0","17","0","0","0","0","0","0","5","2.7","0.5","1.1%"
"103","Greg Scruggs (FA)","0","0","0","0","0","0","0","0","0","0","0","3","2.3","0.8","0.2%"
"104","Marcel Jensen (FA)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"105","David Johnson (FA)","1","1","4","4.0","4","0","0","0","0","0","0","14","1.4","0.1","0.0%"
"106","Trey Burton (IND)","0","0","0","0","0","0","0","5","10","0","0","15","1.0","0.1","30.2%"
"107","Brycen Hopkins (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Cole Kmet (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"109","Dax Raymond (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Jakob Johnson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Kahale Warring (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Jared Pinkney (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Dawson Knox (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"114","Jacob Breeland (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Colby Parkinson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Hunter Bryant (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Harrison Bryant (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"118","Caleb Wilson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Irv Smith Jr. (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.5%"
"121","Mitchell Wilcox (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Zach Gentry (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Jace Sternberger (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"124","Josiah Deguara (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Devin Asiasi (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"126","Adam Trautman (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"127","Stephen Carlson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Darion Clark (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Nate Becker (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Donald Parham Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","John Lovett (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Austin Fort (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Hale Hentges (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Justin Johnson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Charles Jones (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Chris Myarick (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Matt Sokol (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Drew Sample (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"140","Jaeden Graham (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Josh Oliver (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Dan Arnold (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"143","Colin Thompson (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Mark Andrews (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.2%"
"145","Dallas Goedert (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.3%"
"146","Mike Gesicki (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68.4%"
"147","Troy Fumagalli (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Hayden Hurst (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.7%"
"149","Pharaoh Brown (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Ian Thomas (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3%"
"151","Ricky Seals-Jones (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Jacob Hollister (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"153","Mason Schreck (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Cethan Carter (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Mo Alie-Cox (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"156","Darrell Daniels (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Blake Jarwin (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.7%"
"158","Eric Saubert (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Johnny Mundt (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Jason Croom (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Anthony Firkser (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.2%"
"162","Evan Baylis (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Sean Culkin (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Dalton Schultz (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.4%"
"165","Jordan Thomas (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Jesper Horsted (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Matt Flanagan (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Will Dissly (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"170","Nick Keizer (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Deon Yelder (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Hakeem Butler (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"173","Albert Okwuegbunam (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"174","T.J. Hockenson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.1%"
"175","Kaden Smith (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"176","Tommy Sweeney (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Daniel Helm (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Foster Moreau (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Brandon Dillon (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Kendall Blanton (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Ross Dwelley (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"182","Nate Wozniak (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Dylan Cantrell (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Jordan Akins (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0%"
"185","David Wells (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Marcus Baugh (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Ethan Wolf (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Durham Smythe (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"189","Noah Fant (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.5%"
"190","Chris Herndon IV (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.1%"
"191","Ryan Izzo (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"192","Tyler Conklin (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Jordan Franks (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Kevin Rader (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Tanner Hudson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Dalton Keene (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Alex Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"198","Thaddeus Moss (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"199","Connor Davis (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Paul Quessenberry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Kyle Markway (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Chase Harrell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Farrod Green (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Nick Bowers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Robert Tonyan (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71.3%"
"207","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Nakia Griffin-Stewart (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Tyler Davis (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Stephen Sullivan (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Charlie Taumoepeau (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Charlie Woerner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Noah Togiai (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Ben Ellefson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Tommy Stevens (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Jake Burt (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Rashod Berry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Nate Wieting (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Eli Wolf (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Tyler Simmons (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Tommy Hudson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Rysen John (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Cole Hikutini (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Jerell Adams (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Antony Auclair (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Deangelo Peterson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Evan Rodriguez (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"233","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Richie Brockel (FA)","0","0","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"235","John Nalbone (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Mickey Shuler (FA)","0","3","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"238","Richard Gordon (FA)","0","1","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"239","Ryan Taylor (FA)","0","0","0","0","0","0","0","0","0","0","0","13","0.0","0.0","0.0%"
"240","Daniel Hardy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Weslye Saunders (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"242","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Harold Hoskins (FA)","3","4","21","7.0","14","0","0","0","0","0","0","11","0.0","0.0","0.0%"
"244","Xavier Grimble (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Brett Brackett (FA)","0","0","0","0","0","0","0","0","0","0","0","8","0.0","0.0","0.0%"
"246","Dominique Jones (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"247","Steve Maneri (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"248","Chris Pantale (FA)","0","0","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"249","Keavon Milton (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"250","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Jake Nordin (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Buck Ortega (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Clark Harris (CIN)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"257","Zach Miller (FA)","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"258","Kellen Davis (FA)","0","3","0","0","0","0","0","0","0","0","0","6","0.0","0.0","0.2%"
"259","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"261","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"262","Mike Leach (FA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"263","Matthew Mulligan (FA)","0","0","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
