"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"51","Vance McDonald (PIT)","14","24","188","13.4","28","3","1","0","0","0","0","10","31.8","3.2","0.2%"
"52","Dion Sims (FA)","15","29","180","12.0","27","3","1","0","0","0","0","14","31.5","2.3","0.0%"
"53","Jeff Heuerman (FA)","9","18","142","15.8","54","2","2","0","0","0","0","14","30.7","2.2","0.0%"
"54","Ryan Griffin (NYJ)","13","26","158","12.2","35","2","1","0","0","0","0","7","30.3","4.3","0.1%"
"55","Levine Toilolo (NYG)","12","14","122","10.2","25","1","1","0","0","0","0","15","30.2","2.0","0.0%"
"56","Richard Rodgers (PHI)","12","19","160","13.3","36","3","1","0","0","0","0","15","28.0","1.9","3.6%"
"57","James O'Shaughnessy (JAC)","14","24","149","10.6","29","1","1","0","0","0","0","16","27.9","1.7","0.1%"
"58","Brent Celek (FA)","13","24","130","10.0","28","1","1","0","0","0","0","16","25.5","1.6","0.0%"
"59","Ricky Seals-Jones (KC)","12","28","201","16.8","29","5","3","0","0","0","0","10","25.2","2.5","0.0%"
"60","Troy Niklas (FA)","11","23","132","12.0","21","1","1","0","0","0","0","15","24.7","1.6","0.0%"
"61","Nick Vannett (DEN)","12","15","124","10.3","21","1","1","0","0","0","0","15","24.4","1.6","0.0%"
"62","Anthony Fasano (FA)","12","16","107","8.9","29","2","1","0","0","0","0","16","22.7","1.4","0.1%"
"63","Eric Tomlinson (BAL)","8","11","121","15.1","34","4","1","0","0","0","0","14","22.1","1.6","0.1%"
"64","Josh Hill (NO)","16","22","125","7.8","22","1","1","1","-8","0","2","16","21.7","1.4","0.1%"
"65","Maxx Williams (ARI)","15","18","86","5.7","17","0","1","2","6","0","1","11","20.7","1.9","0.0%"
"66","David Morgan (FA)","10","12","95","9.5","23","1","1","0","0","0","0","15","20.5","1.4","0.0%"
"67","C.J. Uzomah (CIN)","10","15","92","9.2","21","2","1","0","0","0","0","14","20.2","1.4","0.2%"
"68","C.J. Fiedorowicz (FA)","14","22","127","9.1","15","0","0","0","0","0","0","5","19.7","3.9","0.0%"
"69","Dwayne Allen (FA)","10","22","86","8.6","22","1","1","0","0","0","0","16","19.6","1.2","0.0%"
"70","Daniel Brown (NYJ)","13","20","129","9.9","17","0","0","0","0","0","0","14","19.4","1.4","0.0%"
"71","Brandon Williams (FA)","13","17","121","9.3","32","2","0","0","0","0","0","14","18.6","1.3","0.0%"
"72","James Hanna (FA)","4","9","88","22.0","31","2","1","0","0","0","0","16","16.8","1.1","0.0%"
"73","Niles Paul (FA)","13","19","94","7.2","32","1","0","2","4","0","0","14","16.3","1.2","0.0%"
"74","Logan Thomas (WAS)","7","9","67","9.6","22","2","1","0","0","0","0","12","16.2","1.4","32.5%"
"75","Michael Hoomanawanui (FA)","6","10","52","8.7","25","1","1","0","0","0","0","14","14.2","1.0","0.1%"
"76","Austin Traylor (FA)","8","13","100","12.5","34","1","0","0","0","0","0","7","14.0","2.0","0.0%"
"77","Jerell Adams (DET)","8","11","92","11.5","38","1","0","0","0","0","0","16","13.2","0.8","0.0%"
"78","Clive Walford (FA)","9","13","80","8.9","26","1","0","0","0","0","0","13","12.5","1.0","0.0%"
"79","Phillip Supernaw (FA)","4","6","39","9.8","20","1","1","0","0","0","0","16","11.9","0.7","0.0%"
"80","Xavier Grimble (BAL)","5","9","32","6.4","12","0","1","0","0","0","0","15","11.7","0.8","0.0%"
"81","Lee Smith (BUF)","8","11","76","9.5","21","1","0","0","0","0","0","16","11.6","0.7","0.0%"
"82","Ross Travis (NYJ)","7","17","76","10.9","20","1","0","0","0","0","0","15","11.1","0.7","0.0%"
"83","Derek Carrier (LV)","8","11","71","8.9","17","0","0","0","0","0","0","14","11.1","0.8","0.0%"
"84","Luke Stocker (ATL)","4","5","30","7.5","12","0","1","0","0","0","0","12","11.0","0.9","0.0%"
"85","Neal Sterling (FA)","6","11","82","13.7","35","1","0","0","0","0","0","11","9.9","0.9","0.0%"
"86","Jeremy Sprinkle (WAS)","2","3","13","6.5","7","0","1","0","0","0","0","11","8.3","0.8","0.1%"
"87","Ben Koyack (FA)","5","7","38","7.6","21","1","0","0","0","0","0","16","8.3","0.5","0.0%"
"88","Jacob Hollister (SEA)","4","11","42","10.5","19","0","0","1","5","0","0","15","6.7","0.4","0.7%"
"89","Sean McGrath (FA)","4","4","46","11.5","23","1","0","0","0","0","0","15","6.6","0.4","0.0%"
"90","Tyler Eifert (JAC)","4","5","46","11.5","22","1","0","0","0","0","0","2","6.6","3.3","4.5%"
"91","Michael Roberts (FA)","4","7","46","11.5","23","1","0","0","0","0","0","15","6.6","0.4","0.0%"
"92","Orson Charles (FA)","2","2","53","26.5","35","1","0","0","0","0","0","5","6.3","1.3","0.0%"
"93","Alan Cross (FA)","5","6","58","11.6","23","1","0","0","0","0","0","8","6.2","0.8","0.0%"
"94","Will Tye (FA)","4","6","38","9.5","21","1","0","0","0","0","0","3","5.8","1.9","0.0%"
"95","Blake Bell (DAL)","3","4","19","6.3","12","0","0","0","0","0","0","13","5.4","0.4","0.1%"
"96","Randall Telfer (FA)","3","4","36","12.0","20","1","0","0","0","0","0","16","5.1","0.3","0.0%"
"97","Ifeanyi Momah (FA)","1","2","46","46.0","46","1","0","0","0","0","0","9","5.1","0.6","0.0%"
"98","Emanuel Byrd (FA)","2","2","31","15.5","29","1","0","0","0","0","0","1","4.1","4.1","0.0%"
"99","Darrell Daniels (ARI)","3","13","26","8.7","13","0","0","0","0","0","0","12","4.1","0.3","0.0%"
"100","Antony Auclair (TB)","2","2","25","12.5","14","0","0","0","0","0","0","8","3.5","0.4","0.0%"
"101","Geoff Swaim (TEN)","2","2","25","12.5","18","0","0","0","0","0","0","15","3.5","0.2","0.0%"
"102","MarQueis Gray (FA)","1","3","10","10.0","10","0","0","5","14","0","0","16","2.9","0.2","0.0%"
"103","Chris Manhertz (CAR)","2","4","17","8.5","11","0","0","0","0","0","0","16","2.7","0.2","0.0%"
"104","Cole Hikutini (DAL)","2","3","15","7.5","10","0","0","0","0","0","0","4","2.5","0.6","0.0%"
"105","Jeff Cumberland (FA)","2","3","2","1.0","2","0","0","0","0","0","0","7","1.2","0.2","0.0%"
"106","Garrett Griffin (NO)","1","1","4","4.0","4","0","0","0","0","0","0","3","0.9","0.3","0.0%"
"107","Ryan Malleck (FA)","1","1","3","3.0","3","0","0","0","0","0","0","2","0.8","0.4","0.0%"
"108","Will Dissly (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"109","Deon Yelder (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Hakeem Butler (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"111","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Jaeden Graham (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Ross Dwelley (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"114","Matt Flanagan (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Nick Keizer (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Albert Okwuegbunam (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"117","Nate Becker (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Hale Hentges (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Austin Fort (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","John Lovett (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Donald Parham Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Matt Sokol (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Stephen Carlson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Zach Gentry (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","T.J. Hockenson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.1%"
"127","Josh Oliver (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Kaden Smith (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"129","Tommy Sweeney (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Daniel Helm (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Foster Moreau (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Brandon Dillon (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Kendall Blanton (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Jesper Horsted (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Drew Sample (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"136","Kahale Warring (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Irv Smith Jr. (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.5%"
"139","Caleb Wilson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Jace Sternberger (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"141","Dawson Knox (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"142","Dax Raymond (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Jakob Johnson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Nate Wozniak (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Sean Culkin (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"146","Pharaoh Brown (HOU)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"147","Tyrone Swoopes (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"148","Dan Arnold (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"149","Evan Baylis (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"150","Mo Alie-Cox (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"151","Paul Quessenberry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Connor Davis (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Robert Tonyan (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71.3%"
"154","Mason Schreck (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Cethan Carter (CIN)","0","1","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"156","Blake Jarwin (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","6.7%"
"157","Eric Saubert (JAC)","0","0","0","0","0","0","0","0","0","0","0","14","0.0","0.0","0.0%"
"158","Johnny Mundt (LAR)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"159","Jason Croom (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Anthony Firkser (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.2%"
"161","Jordan Franks (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Durham Smythe (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"163","Noah Fant (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.5%"
"164","Chris Herndon IV (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.1%"
"165","Ryan Izzo (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"166","Dylan Cantrell (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Tyler Conklin (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Marcus Baugh (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Kevin Rader (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Tanner Hudson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Ethan Wolf (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Dallas Goedert (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.3%"
"173","Colin Thompson (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Mark Andrews (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.2%"
"175","Mike Gesicki (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68.4%"
"176","Troy Fumagalli (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Hayden Hurst (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.7%"
"178","Dalton Schultz (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.4%"
"179","Ian Thomas (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3%"
"180","Jordan Thomas (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Jordan Akins (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0%"
"182","David Wells (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Justin Johnson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Mitchell Wilcox (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Dalton Keene (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Thaddeus Moss (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"187","Kyle Markway (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Stephen Sullivan (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Charlie Taumoepeau (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Charlie Woerner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Noah Togiai (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Cole Kmet (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"194","Charles Jones (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Chris Myarick (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Darion Clark (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Brycen Hopkins (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Josiah Deguara (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Hunter Bryant (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Jared Pinkney (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Jacob Breeland (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Colby Parkinson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Harrison Bryant (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"204","Adam Trautman (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"205","Devin Asiasi (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"206","Ben Ellefson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Nick Bowers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Farrod Green (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Tyler Simmons (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Tyler Davis (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Tommy Stevens (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Jake Burt (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Rashod Berry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Nate Wieting (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Eli Wolf (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Tommy Hudson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Rysen John (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Nakia Griffin-Stewart (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Chase Harrell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Jordan Leggett (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Logan Paulsen (FA)","0","2","0","0","0","0","0","0","0","0","0","14","0.0","0.0","0.0%"
"228","Bruce Miller (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Daniel Hardy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","John Nalbone (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Jim Dray (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"232","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Deangelo Peterson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Gavin Escobar (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"237","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Clark Harris (CIN)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"241","Buck Ortega (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Jake Nordin (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","John Phillips (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"248","Jake Butt (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"249","Beau Brinkley (FA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.2%"
"250","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"251","Tyler Ott (SEA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"252","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Kevin McDermott (FA)","0","0","0","0","0","0","0","0","0","0","0","15","0.0","0.0","0.0%"
"254","Matt Lengel (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"255","Darren Waller (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.4%"
"256","Khari Lee (DET)","0","0","0","0","0","0","0","0","0","0","0","8","0.0","0.0","0.0%"
"257","Gabe Holmes (FA)","0","1","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"258","Matt LaCosse (NE)","0","1","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"259","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"260","Ryan O'Malley (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"261","Cole Wick (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"262","Josh Perkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
