"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"253","Emanuel Hall (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Alexander Hollins (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Andy Isabella (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"256","Terry Godwin (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Anthony Johnson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Hunter Renfrow (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5%"
"259","A.J. Richardson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Jalen Hurd (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"261","Shawn Poindexter (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"262","Collin Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"263","Riley Ridley (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"264","Derrick Willies (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Jeff Badet (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"266","Zach Pascal (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3%"
"267","Isaac Whitney (TB)","0","1","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"268","Marcus Kemp (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"269","Andre Patton (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Victor Bolden Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","9","0.0","0.0","0.0%"
"271","Greg Ward (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.1%"
"272","Cyril Grayson Jr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"273","Deante Burton (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"274","Reggie Davis (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"275","Taquan Mizzell (NYG)","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"276","C.J. Board (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","David Moore (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.3%"
"278","Jamal Agnew (DET)","2","2","18","9.0","12","0","0","2","9","0","0","13","0.0","0.0","8.1%"
"279","Justin Hardee (NO)","0","0","0","0","0","0","0","0","0","0","0","14","0.0","0.0","5.0%"
"280","Chris Lacy (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","Javon Wims (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Equanimeous St. Brown (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"283","Auden Tate (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"284","Richie James Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"285","Allen Lazard (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34.9%"
"286","D.J. Chark Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.3%"
"287","J'Mon Moore (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"288","Braxton Berrios (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"289","Daurice Fountain (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"290","Russell Gage (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.6%"
"291","Justin Watson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"292","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"293","Dylan Cantrell (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"294","Damion Ratley (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"295","Ray-Ray McCloud (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"296","Marquez Valdes-Scantling (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.8%"
"297","Keke Coutee (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.7%"
"298","DaeSean Hamilton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"299","Robert Foster (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"300","Antonio Callaway (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"301","River Cracraft (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"302","Brandon Zylstra (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"303","Fred Brown (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"304","Lance Lenoir Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"305","Courtland Sutton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.5%"
"306","Christian Kirk (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63.9%"
"307","Trey Quinn (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"308","D.J. Moore (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"309","Dante Pettis (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"310","Deon Cain (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"311","Cedrick Wilson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"312","Tre'Quan Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.2%"
"313","Jaleel Scott (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"314","James Washington (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.8%"
"315","Michael Gallup (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.7%"
"316","Calvin Ridley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.9%"
"317","Deontay Burnett (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"318","Marcell Ateman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"319","Anthony Miller (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.2%"
"320","Siaosi Mariner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"321","Josh Hammond (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"322","DeMichael Harris (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"323","Matt Cole (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"324","JoJo Ward (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"325","J.J. Koski (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"326","Chris Rowland (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"327","Juwan Green (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"328","Josh Pearson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"329","Jeff Cotton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"330","Dan Chisena (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"331","Maurice Ffrench (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"332","Travis Jonsen (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"333","John Hurst (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"334","Gunner Olszewski (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"335","CeeDee Lamb (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.1%"
"336","Jerry Jeudy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.7%"
"337","Reggie Begelton (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"338","Tee Higgins (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.9%"
"339","Damion Willis (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"340","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"341","Henry Ruggs III (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.6%"
"342","Jalen Reagor (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.9%"
"343","Donovan Peoples-Jones (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"344","Isaiah Hodgins (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"345","James Proche (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"346","Denzel Mims (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.6%"
"347","Antonio Gandy-Golden (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"348","K.J. Hill (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"349","John Hightower (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"350","Aaron Fuller (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"351","Laviska Shenault Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.8%"
"352","Michael Pittman Jr. (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52.3%"
"353","Devin Duvernay (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"354","KJ Hamler (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.3%"
"355","Brandon Aiyuk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68.3%"
"356","Justin Jefferson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.9%"
"357","Thomas Ives (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"358","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"359","Joe Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"360","Trinity Benson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"361","Tyron Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"362","Jeff Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"363","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"364","Stephen Carlson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"365","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"366","Jason Moore (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"367","D.J. Montgomery (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"368","Steven Sims (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"369","Jalen Guyton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"370","Nsimba Webster (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"371","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"372","Malik Henry (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"373","Deonte Harris (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"374","Olamide Zaccheaus (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"375","Quintez Cephus (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"376","Derrick Dillon (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"377","Kirk Merritt (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"378","Isaiah Coulter (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"379","Nick Westbrook-Ikhine (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"380","Malcolm Perry (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"381","Cody White (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"382","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"383","Ja'Marcus Bradley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"384","Quez Watkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"385","Rysen John (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"386","Manasseh Bailey (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"387","Stephen Guidry (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"388","Kendall Hinton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"389","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"390","Tyler Simmons (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"391","Jaylon Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"392","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"393","Isaiah Zuber (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"394","Darnell Mooney (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.7%"
"395","Freddie Swain (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"396","K.J. Osborn (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"397","Gabriel Davis (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8%"
"398","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"399","Kalija Lipscomb (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"400","Van Jefferson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"401","Aaron Parker (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"402","Stephen Sullivan (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"403","Chris Finke (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"404","Mason Kinsey (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"405","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"406","Austin Mack (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"407","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"408","Trishton Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"409","Omar Bayless (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"410","Binjimen Victor (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"411","Marquez Callaway (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"412","Isaiah Wright (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"413","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"414","Lynn Bowden Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"415","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"416","Eron Riley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"417","Demario Ballard (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"418","Patrick Edwards (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"419","Taj Smith (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"420","Scotty McKnight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"421","Dwayne Harris (CHI)","0","0","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"422","Andy Fantuz (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"423","Jeremy Williams (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"424","Michael Calvin (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"425","Griff Whalen (FA)","4","6","23","5.8","9","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"426","Julian Edelman (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.5%"
"427","Juaquin Iglesias (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"428","John Standeford (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"429","Kenny McKinley (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"430","Bobby Wade (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"431","Brandon London (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"432","Austin Collie (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"433","Chris Henry (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"434","Onrea Jones (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"435","Tyler Grisham (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"436","Todd Watkins (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"437","Sam Giguere (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"438","Patrick Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"439","Dominique Edison (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"440","Joe Webb III (NYG)","0","0","0","0","0","0","0","8","54","0","0","16","0.0","0.0","0.0%"
"441","Maurice Purify (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"442","Matthew Slater (NE)","0","0","0","0","0","0","0","0","0","0","0","9","0.0","0.0","0.0%"
"443","Marko Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"444","Lance Long (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"445","Rod Harper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"446","Mike Furrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"447","Nate Hughes (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"448","Gehrig Dieter (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"449","Tajae Sharpe (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"450","Cody Core (NYG)","0","4","0","0","0","0","0","0","0","0","0","13","0.0","0.0","0.0%"
"451","Rashawn Scott (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"452","Bradley Marquez (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"453","Duke Williams (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"454","Marquis Bundy (FA)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"455","Marken Michel (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"456","Stacy Coley (FA)","0","1","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"457","Brendan Langley (FA)","0","0","0","0","0","0","0","0","0","0","0","11","0.0","0.0","0.0%"
"458","Quincy Adeboyejo (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"459","Tim Patrick (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.3%"
"460","Austin Carr (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"461","Cody Hollister (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"462","Krishawn Hogan (IND)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"463","Robert Davis (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"464","Rodney Adams (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"465","Artavis Scott (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"466","Jace Billingsley (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"467","Andy Jones (FA)","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"468","Ed Eagan (FA)","0","1","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"469","K.J. Brent (FA)","0","1","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"470","Mose Frazier (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"471","James Wright (FA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"472","Devin Smith (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"473","Geremy Davis (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"474","DeAndre Carter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"475","Jake Kumerow (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"476","Diontae Spencer (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"477","Andre Roberts (BUF)","1","4","12","12.0","12","0","0","0","0","0","1","16","-0.3","-0.0","0.1%"
"478","Kalif Raymond (TEN)","1","1","12","12.0","12","0","0","1","-1","0","1","8","-0.4","-0.0","0.2%"
"479","John Ross (CIN)","0","2","0","0","0","0","0","1","12","0","1","3","-0.8","-0.3","0.8%"
""
""
