Rank,Name,Team,Pos.,Completions,Targets,Comp %,TDs
64,Martellus Bennett,CHI,TE,55,86,63.95,3
65,Coby Fleener,IND,TE,55,84,65.48,3
66,Stefon Diggs,MIN,WR,53,84,63.10,4
67,Jamison Crowder,WAS,WR,61,82,74.39,3
68,Julius Thomas,JAC,TE,49,82,59.76,5
69,Robert Woods,BUF,WR,48,81,59.26,3
70,Jacob Tamme,ATL,TE,60,79,75.95,1
71,Charles Clay,BUF,TE,54,79,68.35,4
72,Jared Cook,STL,TE,40,79,50.63,0
73,Mike Wallace,MIN,WR,39,79,49.37,2
74,Harry Douglas,TEN,WR,37,79,46.84,2
75,Markus Wheaton,PIT,WR,45,78,57.69,5
76,Duke Johnson,CLE,RB,63,77,81.82,2
77,Steve Smith,BAL,WR,49,77,63.64,3
78,Cole Beasley,DAL,WR,54,76,71.05,6
79,Tyler Eifert,CIN,TE,53,76,69.74,13
80,Jimmy Graham,SEA,TE,49,76,64.47,2
81,Brian Hartline,CLE,WR,46,76,60.53,2
82,Andre Johnson,IND,WR,43,76,56.58,4
83,Kenny Britt,STL,WR,37,76,48.68,3
84,Charles Sims,TB,RB,54,75,72.00,5
85,Cecil Shorts,HOU,WR,43,75,57.33,3
86,Brandon LaFell,NE,WR,38,75,50.67,1
87,Jordan Cameron,MIA,TE,37,74,50.00,4
88,Owen Daniels,DEN,TE,46,73,63.01,3
89,Roddy White,ATL,WR,46,73,63.01,1
90,Dez Bryant,DAL,WR,31,73,42.47,3
91,Kyle Rudolph,MIN,TE,50,72,69.44,5
92,Marques Colston,NO,WR,48,72,66.67,4
93,Tyler Lockett,SEA,WR,51,71,71.83,6
94,Jermaine Kearse,SEA,WR,50,71,70.42,5
95,Eric Ebron,DET,TE,48,71,67.61,5
96,Torrey Smith,SF,WR,35,70,50.00,4
97,Malcom Floyd,SD,WR,30,69,43.48,3
98,Dontrelle Inman,SD,WR,35,68,51.47,3
99,Steve Johnson,SD,WR,45,67,67.16,3
100,Dorial Green-Beckham,TEN,WR,33,67,49.25,4
101,Giovani Bernard,CIN,RB,49,66,74.24,0
102,Ladarius Green,SD,TE,41,66,62.12,5
103,Vincent Jackson,TB,WR,35,66,53.03,4
104,Devin Funchess,CAR,WR,31,65,47.69,5
105,Mark Ingram,NO,RB,55,64,85.94,0
106,Rishard Matthews,MIA,WR,43,64,67.19,4
107,Will Tye,NYG,TE,42,64,65.63,3
108,Bilal Powell,NYJ,RB,47,63,74.60,2
109,Dwayne Harris,NYG,WR,38,63,60.32,4
110,Kendall Wright,TEN,WR,37,61,60.66,3
111,Kenny Stills,MIA,WR,27,61,44.26,3
112,Lamar Miller,MIA,RB,49,60,81.67,2
113,Javorius Allen,BAL,RB,45,60,75.00,2
114,Matt Forte,CHI,RB,46,59,77.97,3
115,Frank Gore,IND,RB,35,59,59.32,1
116,DeMarco Murray,PHI,RB,47,58,81.03,1
117,Chris Hogan,BUF,WR,36,58,62.07,2
118,Albert Wilson,KC,WR,35,58,60.34,2
119,Seth Roberts,OAK,WR,33,58,56.90,5
120,Quinton Patton,SF,WR,32,58,55.17,1
121,Corey Brown,CAR,WR,31,58,53.45,4
122,David Johnson,ARI,RB,36,57,63.16,4
123,Kyle Juszczyk,BAL,FB,42,56,75.00,4
124,James White,NE,RB,42,56,75.00,4
125,James Starks,GB,RB,44,55,80.00,3
126,Darren McFadden,DAL,RB,42,54,77.78,1
127,Jerricho Cotchery,CAR,WR,40,54,74.07,3
128,Latavius Murray,OAK,RB,42,53,79.25,1
129,Chris Thompson,WAS,RB,39,53,73.58,2
130,LeSean McCoy,BUF,RB,35,53,66.04,2
131,Zach Miller,CHI,TE,38,52,73.08,5
132,Dion Lewis,NE,RB,36,52,69.23,3
133,Taylor Gabriel,CLE,WR,31,52,59.62,1
134,Marquess Wilson,CHI,WR,28,52,53.85,2
135,Eddie Royal,CHI,WR,37,51,72.55,1
136,Mohamed Sanu,CIN,WR,35,51,68.63,0
137,Jarius Wright,MIN,WR,34,51,66.67,0
138,Maxx Williams,BAL,TE,33,51,64.71,1
139,DeSean Jackson,WAS,WR,31,51,60.78,4
140,DeVante Parker,MIA,WR,27,51,52.94,3
141,Brandon Coleman,NO,WR,31,49,63.27,2
142,Chris Givens,BAL,WR,19,49,38.78,1
143,Mychal Rivera,OAK,TE,35,48,72.92,1
144,Crockett Gillmore,BAL,TE,34,48,70.83,4
145,Clive Walford,OAK,TE,28,48,58.33,3
146,C.J. Spiller,NO,RB,35,47,74.47,2
147,Bryan Walters,JAC,WR,33,47,70.21,1
148,Quincy Enunwa,NYJ,WR,23,47,48.94,0
149,T.J. Yeldon,JAC,RB,37,46,80.43,1
150,Nelson Agholor,PHI,WR,23,46,50.00,1
151,Keshawn Martin,NE,WR,26,45,57.78,2
152,Scott Chandler,NE,TE,24,45,53.33,5
153,Doug Martin,TB,RB,33,44,75.00,1
154,Andrew Hawkins,CLE,WR,28,44,63.64,0
155,Dexter McCluster,TEN,WR,33,43,76.74,1
156,Jeremy Butler,BAL,WR,31,43,72.09,1
157,Vance McDonald,SF,TE,30,43,69.77,3
158,Lance Moore,DET,WR,29,43,67.44,4
159,Josh Huff,PHI,WR,28,43,65.12,3
160,Fred Jackson,SEA,RB,33,42,78.57,2
161,Justin Forsett,BAL,RB,32,42,76.19,0
162,Rashad Jennings,NYG,RB,31,42,73.81,1
163,Anthony Fasano,TEN,TE,27,42,64.29,2
164,Jeremy Langford,CHI,RB,22,42,52.38,1
165,Austin Seferian-Jenkins,TB,TE,21,42,50.00,4
166,Ryan Grant,WAS,WR,23,41,56.10,2
167,Riley Cooper,PHI,WR,22,40,55.00,2
168,Phillip Dorsett,IND,WR,18,40,45.00,1
169,Larry Donnell,NYG,TE,29,39,74.36,2
170,Adam Humphries,TB,WR,28,39,71.79,1
171,Chris Ivory,NYJ,RB,30,38,78.95,2
172,Marcel Reece,OAK,FB,30,38,78.95,3
173,Benny Cunningham,STL,RB,27,38,71.05,0
174,Lance Kendricks,STL,TE,25,38,65.79,2
175,Justin Hardy,ATL,WR,24,38,63.16,0
176,Darrius Heyward-Bey,PIT,WR,21,38,55.26,2
177,Melvin Gordon,SD,RB,33,37,89.19,0
178,Ronnie Hillman,DEN,RB,27,37,72.97,0
179,Adrian Peterson,MIN,RB,30,36,83.33,0
180,Ameer Abdullah,DET,RB,25,36,69.44,1
181,C.J. Anderson,DEN,RB,25,36,69.44,0
182,Charcandrick West,KC,RB,22,36,61.11,2
183,Ryan Griffin,HOU,TE,20,36,55.56,2
184,Rashad Greene,JAC,WR,19,36,52.78,2
185,Javontee Herndon,SD,WR,24,35,68.57,0
186,Greg Jennings,MIA,WR,19,35,54.29,1
187,Marcedes Lewis,JAC,TE,17,35,48.57,0
188,Percy Harvin,BUF,WR,21,34,61.76,1
189,Josh Bellamy,CHI,WR,19,34,55.88,2
190,Josh Hill,NO,TE,17,34,50.00,3
191,Marqise Lee,JAC,WR,16,34,47.06,1
192,Keith Mumphery,HOU,WR,14,34,41.18,0
193,DeAngelo Williams,PIT,RB,27,33,81.82,0
194,Brent Celek,PHI,TE,27,33,81.82,3
195,Jamaal Charles,KC,RB,24,33,72.73,1
196,Marc Mariani,CHI,WR,23,33,69.70,0
197,Justin Hunter,TEN,WR,22,33,66.67,1
198,Jermaine Gresham,ARI,TE,18,33,54.55,1
199,Dwayne Allen,IND,TE,17,33,51.52,1
200,Chris Conley,KC,WR,17,33,51.52,1
201,Andre Holmes,OAK,WR,14,33,42.42,4
202,Cameron Brate,TB,TE,25,32,78.13,3
203,Shaun Draughn,SF,RB,25,32,78.13,0
204,Kenbrell Thompkins,NYJ,WR,17,32,53.13,0
205,Donteea Dye,TB,WR,12,32,37.50,1
206,Brian Quick,STL,WR,10,32,31.25,0
207,Jonathan Grimes,HOU,RB,26,31,83.87,1
208,Jordan Norwood,DEN,WR,22,31,70.97,1
209,Jerick McKinnon,MIN,RB,22,30,73.33,1
210,Darren Fells,ARI,TE,22,30,73.33,3
211,Denard Robinson,JAC,RB,21,30,70.00,0
212,Brandon Bolden,NE,RB,19,30,63.33,2
213,Marlon Brown,BAL,WR,14,30,46.67,0
214,Miles Austin,PHI,WR,13,30,43.33,1
215,Ryan Mathews,PHI,RB,22,29,75.86,1
216,Vernon Davis,DEN,TE,20,29,68.97,0
217,Garrett Celek,SF,TE,19,29,65.52,3
218,Brice Butler,DAL,WR,13,29,44.83,0
219,LeVeon Bell,PIT,RB,25,28,89.29,0
220,Joique Bell,DET,RB,22,28,78.57,0
221,Arian Foster,HOU,RB,22,28,78.57,2
222,Antonio Andrews,TEN,RB,21,28,75.00,0
223,Eddie Lacy,GB,RB,20,28,71.43,2
224,Chris Polk,HOU,RB,16,28,57.14,1
225,Todd Gurley,STL,RB,21,27,77.78,0
226,Griff Whalen,IND,WR,21,27,77.78,1
227,Luke Willson,SEA,TE,17,27,62.96,1
228,Blake Bell,SF,TE,16,27,59.26,0
229,Bennie Fowler,DEN,WR,16,27,59.26,0
230,J.J. Nelson,ARI,WR,11,27,40.74,2
231,Dion Sims,MIA,TE,19,26,73.08,1
232,Matt Jones,WAS,RB,19,26,73.08,1
233,Ed Dickson,CAR,TE,17,26,65.38,2
234,Jeremy Kerley,NYJ,WR,16,26,61.54,2
235,Jason Avant,KC,WR,15,26,57.69,0
236,Jaron Brown,ARI,WR,12,26,46.15,1
237,Devin Smith,NYJ,WR,9,26,34.62,1
238,DeAnthony Thomas,KC,WR,19,25,76.00,1
239,Jonathan Stewart,CAR,RB,18,25,72.00,2
240,Nick Williams,ATL,WR,17,25,68.00,2
241,Andre Ellington,ARI,RB,15,25,60.00,0
242,Stedman Bailey,STL,WR,12,25,48.00,1
243,Lance Dunbar,DAL,RB,23,24,95.83,0
244,Isaiah Crowell,CLE,RB,19,24,79.17,1
245,Nick Boyle,BAL,TE,18,24,75.00,0
246,Ty Montgomery,GB,RB,16,24,66.67,2
247,Darius Jennings,CLE,WR,15,24,62.50,0
248,Cooper Helfet,SEA,TE,13,24,54.17,0
249,Andre Roberts,WAS,WR,11,24,45.83,0
250,Mike Tolbert,CAR,FB,18,23,78.26,3
251,C.J. Fiedorowicz,HOU,TE,17,23,73.91,1
252,Bishop Sankey,TEN,RB,14,23,60.87,1
253,Jaelen Strong,HOU,WR,13,23,56.52,3
254,Aaron Dobson,NE,WR,13,23,56.52,0
255,Matt Asiata,MIN,RB,19,22,86.36,0
256,Derek Carrier,WAS,TE,18,22,81.82,1
257,Tre Mason,STL,RB,18,22,81.82,0
258,Bradley Marquez,STL,WR,14,22,63.64,0
259,Chris Gragg,BUF,TE,13,21,61.90,0
260,Wes Welker,STL,WR,13,21,61.90,0
261,Andre Caldwell,DEN,WR,11,21,52.38,3
262,Myles White,NYG,WR,8,21,38.10,1
263,Khiry Robinson,NO,RB,17,20,85.00,0
264,Jeremy Hill,CIN,RB,15,20,75.00,1
265,Clay Harbor,JAC,TE,14,20,70.00,1
266,Bruce Ellington,SF,WR,13,19,68.42,0
267,Rhett Ellison,MIN,TE,11,19,57.89,1
268,Louis Murphy,TB,WR,9,19,47.37,0
269,Garrett Graham,HOU,TE,5,19,26.32,1
270,Marshawn Lynch,SEA,RB,13,18,72.22,0
271,Adam Thielen,MIN,WR,12,18,66.67,0
272,T.J. Jones,DET,WR,10,18,55.56,1
273,Jerome Simpson,SF,WR,5,18,27.78,1
274,Branden Oliver,SD,RB,15,17,88.24,0
275,Virgil Green,DEN,TE,14,17,82.35,1
276,Patrick DiMarco,ATL,RB,13,17,76.47,2
277,Craig Stevens,TEN,TE,12,17,70.59,2
278,MyCole Pruitt,MIN,TE,11,17,64.71,0
279,Alfred Blue,HOU,RB,15,16,93.75,1
280,DeAngelo Williams,PIT,RB,15,16,93.75,0
281,Jack Doyle,IND,TE,14,16,87.50,1
282,Tyler Kroft,CIN,TE,12,16,75.00,1
283,Brandon Myers,TB,TE,12,16,75.00,0
284,Michael Hoomanawanui,NO,TE,11,16,68.75,3
285,Jared Abbrederis,GB,WR,9,16,56.25,0
286,Jerome Cunningham,NYG,TE,8,16,50.00,0
287,Jim Dray,CLE,TE,6,16,37.50,0
288,Carlos Hyde,SF,RB,11,15,73.33,0
289,Cameron Meredith,CHI,WR,11,15,73.33,0
290,Ahmad Bradshaw,IND,RB,11,15,73.33,3
291,Charles D. Johnson,MIN,WR,10,15,66.67,0
292,Rex Burkhead,CIN,RB,10,15,66.67,1
293,Roy Helu,OAK,RB,9,15,60.00,1
294,Chris Matthews,BAL,WR,9,15,60.00,1
295,Timothy Wright,DET,TE,9,15,60.00,2
296,Devin Street,DAL,WR,8,15,53.33,1
297,Tim Hightower,NO,RB,13,14,92.86,0
298,Fozzy Whittaker,CAR,RB,12,14,85.71,0
299,Justin Perillo,GB,TE,11,14,78.57,1
300,Bruce Miller,SF,FB,10,14,71.43,0
301,James Hanna,DAL,TE,9,14,64.29,0
302,DuJuan Harris,SF,RB,9,14,64.29,0
303,Gavin Escobar,DAL,TE,8,14,57.14,1
304,Rashad Ross,WAS,WR,8,14,57.14,1
305,Levine Toilolo,ATL,TE,7,14,50.00,0
306,Chris Owusu,NYJ,WR,7,14,50.00,0
307,Brandon Pettigrew,DET,TE,7,14,50.00,1
308,Jeff Cumberland,NYJ,TE,5,14,35.71,0
309,Jeff Janis,GB,WR,3,14,21.43,0
310,Lee Smith,OAK,TE,12,13,92.31,1
311,John Phillips,SD,TE,11,13,84.62,1
312,Alfred Morris,WAS,RB,10,13,76.92,0
313,Terron Ward,ATL,RB,9,13,69.23,0
314,Akeem Hunt,HOU,RB,9,13,69.23,0
315,Luke Stocker,TB,TE,9,13,69.23,1
316,Donald Brown,SD,RB,8,13,61.54,0
317,Hakeem Nicks,NYG,WR,7,13,53.85,0
318,Chris Johnson,ARI,RB,6,13,46.15,0
319,Dwayne Bowe,CLE,WR,5,13,38.46,0
320,Joseph Randle,DAL,RB,11,12,91.67,0
321,Travaris Cadet,NO,RB,10,12,83.33,1
322,Kenjon Barner,PHI,RB,9,12,75.00,0
323,Zac Stacy,NYJ,RB,9,12,75.00,0
324,Ryan Hewitt,CIN,TE,8,12,66.67,0
325,Jay Ajayi,MIA,RB,8,12,66.67,0
326,Demetrius Harris,KC,TE,8,12,66.67,1
327,Mike Davis,SF,RB,7,12,58.33,0
328,Preston Parker,NYG,WR,5,12,41.67,0
329,Tevin Coleman,ATL,RB,4,12,33.33,0
330,Pierre Thomas,WAS,RB,9,11,81.82,0
331,Thomas Rawls,SEA,RB,9,11,81.82,1
332,Jamize Olawale,OAK,RB,9,11,81.82,0
333,Brenton Bersin,CAR,WR,9,11,81.82,0
334,Jesse James,PIT,TE,8,11,72.73,1
335,Damien Williams,MIA,RB,8,11,72.73,1
336,Marlon Moore,CLE,WR,7,11,63.64,1
337,Daniel Brown,BAL,TE,7,11,63.64,1
338,Cody Latimer,DEN,WR,6,11,54.55,1
339,Kellen Davis,NYJ,TE,3,11,27.27,1
340,Kendall Gaskins,SF,RB,8,10,80.00,0
341,John Kuhn,GB,FB,6,10,60.00,0
342,Zach Line,MIN,FB,6,10,60.00,1
343,Corey Fuller,DET,WR,5,10,50.00,0
344,Russell Shepard,TB,WR,4,10,40.00,1
345,Reggie Bush,SF,RB,4,10,40.00,0
346,Taiwan Jones,OAK,RB,7,9,77.78,1
347,Zurlon Tipton,IND,RB,6,9,66.67,0
348,James OShaughnessy,KC,TE,6,9,66.67,0
349,Juwan Thompson,DEN,RB,6,9,66.67,0
350,Austin Johnson,NO,FB,5,9,55.56,0
351,LeGarrette Blount,NE,RB,7,8,87.50,1
352,Karlos Williams,BUF,RB,6,8,75.00,2
353,Lucky Whitehead,DAL,WR,6,8,75.00,0
354,Tommy Bohanon,NYJ,RB,4,8,50.00,0
355,Terrelle Pryor,CLE,WR,1,8,12.50,0
356,Daniel Fells,NYG,TE,6,7,85.71,0
357,Anthony Dixon,BUF,RB,6,7,85.71,0
358,Jarryd Hayne,SF,RB,6,7,85.71,0
359,Lorenzo Taliaferro,BAL,RB,6,7,85.71,0
360,Mike Gillislee,BUF,RB,6,7,85.71,1
361,Ricardo Lockette,SEA,WR,4,7,57.14,1
362,Michael Williams,NE,TE,3,7,42.86,0
363,Spencer Ware,KC,RB,6,6,100.00,0
364,Dan Herron,IND,RB,6,6,100.00,0
365,Darrel Young,WAS,FB,6,6,100.00,0
366,Josh Robinson,IND,RB,6,6,100.00,0
367,Michael Burton,DET,RB,6,6,100.00,1
368,Karlos Williams,BUF,RB,5,6,83.33,0
369,Jalston Fowler,TEN,RB,5,6,83.33,1
370,Robert Turbin,DAL,RB,5,6,83.33,0
371,Michael Campanaro,BAL,WR,5,6,83.33,0
372,Cory Harkey,STL,TE,5,6,83.33,0
373,Anthony Sherman,KC,RB,5,6,83.33,0
374,Malcolm Johnson,CLE,TE,4,6,66.67,0
375,Orleans Darkwa,NYG,RB,3,6,50.00,0
376,Kevin Smith,SEA,WR,3,6,50.00,0
377,Darren Waller,BAL,TE,2,6,33.33,0
378,Cameron Artis-Payne,CAR,RB,5,5,100.00,0
379,Jake Stoneburner,MIA,TE,5,5,100.00,2
380,Stevan Ridley,NYJ,RB,4,5,80.00,0
381,Andrew Quarless,GB,TE,4,5,80.00,0
382,Chase Coffman,SEA,TE,4,5,80.00,1
383,Terrance West,BAL,RB,4,5,80.00,0
384,Will Johnson,PIT,FB,3,5,60.00,0
385,Bernard Pierce,JAC,RB,3,5,60.00,0
386,Tony Moeaki,ATL,TE,3,5,60.00,1
387,Greg Salas,BUF,WR,3,5,60.00,0
388,Toby Gerhart,JAC,RB,3,5,60.00,0
389,Tyrell Williams,SD,WR,2,5,40.00,1
390,Jake Fisher,CIN,OT,1,5,20.00,0
391,Troy Niklas,ARI,TE,4,4,100.00,2
392,T.J. Graham,NO,WR,4,4,100.00,0
393,Phillip Supernaw,TEN,TE,3,4,75.00,0
394,Roosevelt Nix,PIT,FB,3,4,75.00,0
395,Trey Burton,PHI,TE,3,4,75.00,0
396,Jonathan Krause,PHI,WR,2,4,50.00,0
397,Tre McBride,TEN,WR,2,4,50.00,1
398,Chris Harper,NE,WR,2,4,50.00,0
399,Rob Housler,CHI,TE,3,3,100.00,0
400,KaDeem Carey,CHI,RB,3,3,100.00,1
401,Jorvorskie Lane,TB,FB,3,3,100.00,0
402,Bobby Rainey,TB,RB,3,3,100.00,0
403,Matt LaCosse,NYG,TE,3,3,100.00,0
404,Christine Michael,SEA,RB,2,3,66.67,0
405,Brandon Tate,CIN,WR,2,3,66.67,1
406,Zach Zenner,DET,RB,2,3,66.67,0
407,Tyson Alualu,JAC,NT,2,3,66.67,0
408,Knile Davis,KC,RB,2,3,66.67,0
409,Corey Grant,JAC,RB,2,3,66.67,0
410,Geremy Davis,NYG,WR,2,3,66.67,0
411,Matt Spaeth,PIT,TE,2,3,66.67,0
412,Jerome Felton,BUF,FB,2,3,66.67,0
413,Seyi Ajirotutu,PHI,WR,1,3,33.33,0
414,Nic Jacobs,JAC,TE,1,3,33.33,0
415,Marcus Easley,BUF,WR,1,3,33.33,1
416,Nick OLeary,BUF,TE,1,3,33.33,0
417,Khari Lee,CHI,TE,1,3,33.33,0
418,Jacquizz Rodgers,CHI,RB,1,3,33.33,0
419,Andre Williams,NYG,RB,1,3,33.33,0
420,Stepfan Taylor,ARI,RB,1,3,33.33,0
421,Cordarrelle Patterson,MIN,WR,2,2,100.00,0
422,DeAndrew White,SF,WR,2,2,100.00,0
423,Deonte Thompson,CHI,WR,2,2,100.00,0
424,Kerwynn Williams,ARI,RB,2,2,100.00,0
425,Marquise Goodwin,BUF,WR,2,2,100.00,0
426,Andrew Turzilli,TEN,WR,2,2,100.00,0
427,Will Tukuafu,SEA,FB,2,2,100.00,1
428,David Johnson,SD,TE,1,2,50.00,0
429,Terrence Magee,BAL,RB,1,2,50.00,0
430,Cody Davis,STL,DB,1,2,50.00,0
431,Tyler Varga,IND,FB,1,2,50.00,0
432,Rod Smith,DAL,RB,1,2,50.00,0
433,E.J. Bibbs,CLE,TE,1,2,50.00,0
434,Brian Parker,KC,TE,1,2,50.00,0
435,David Cobb,TEN,RB,1,2,50.00,0
436,Brittan Golden,ARI,WR,1,2,50.00,0
437,Vincent Brown,SD,WR,1,2,50.00,0
438,Sammie Coates,PIT,WR,1,2,50.00,0
439,Bryce Brown,SEA,RB,0,2,0.00,0
440,Jordan Todman,PIT,RB,0,2,0.00,0
441,Alex Smith,WAS,TE,0,2,0.00,0
442,Jonas Gray,JAC,RB,1,1,100.00,0
443,Wesley Johnson,NYJ,C,1,1,100.00,0
444,Derrick Coleman,SEA,FB,1,1,100.00,0
445,Mike Iupati,ARI,OG,1,1,100.00,0
446,Tyrod Taylor,BUF,QB,1,1,100.00,0
447,Donald Penn,OAK,OT,1,1,100.00,0
448,Eric Weems,ATL,WR,1,1,100.00,0
449,Mario Alford,CIN,WR,1,1,100.00,0
450,Ereck Flowers,NYG,OG,1,1,100.00,0
451,John Urschel,BAL,G,1,1,100.00,0
452,Ben Edwards,NYG,WR,1,1,100.00,0
453,Ryan Tannehill,MIA,QB,1,1,100.00,0
454,Kendall Lamm,HOU,OT,1,1,100.00,0
455,Geoff Swaim,DAL,TE,1,1,100.00,0
456,C.J. Uzomah,CIN,TE,1,1,100.00,0
457,Malcolm Brown,STL,RB,1,1,100.00,0
458,Cierre Wood,BUF,RB,1,1,100.00,0
459,Scott Simonson,CAR,TE,1,1,100.00,0
460,Rod Streater,OAK,WR,1,1,100.00,0
461,Matthew Mulligan,BUF,TE,1,1,100.00,0
462,Kasen Williams,SEA,WR,1,1,100.00,0
463,Tom Brady,NE,QB,1,1,100.00,0
464,Steven Jackson,NE,RB,1,1,100.00,0
465,Matthew Stafford,DET,QB,1,1,100.00,0
466,Tyler Clutts,DAL,FB,1,1,100.00,0
467,Paul Richardson,SEA,WR,1,1,100.00,0
468,Marcus Mariota,TEN,QB,1,1,100.00,1
469,Aaron Ripkowski,GB,FB,1,1,100.00,0
470,MarQueis Gray,BUF,TE,1,1,100.00,0
471,Brian Leonhardt,SF,TE,1,1,100.00,0
472,Joe Reitz,IND,G,0,1,0.00,0
473,Mitchell Schwartz,CLE,OT,0,1,0.00,0
474,Matthew Slater,NE,WR,0,1,0.00,0
475,Seantavius Jones,NO,WR,0,1,0.00,0
476,J.J. Watt,HOU,DE,0,1,0.00,0
477,Matt Hazel,MIA,WR,0,1,0.00,0
