"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"264","Jake Nordin (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Ben Hartsock (FA)","0","0","0","0","0","0","0","0","0","0","0","13","0.0","0.0","0.0%"
"266","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"267","Buck Ortega (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","Chase Coffman (FA)","0","2","0","0","0","0","0","0","0","0","0","11","0.0","0.0","0.0%"
"269","Clark Harris (CIN)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"270","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"271","Zach Miller (FA)","0","0","0","0","0","0","0","0","0","0","0","14","0.0","0.0","0.0%"
"272","Tony Moeaki (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"273","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"274","John Nalbone (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"275","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"276","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","Mike Leach (FA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"279","Antony Auclair (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Nick Vannett (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","Seth DeValve (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Stephen Anderson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Austin Hooper (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.5%"
"284","Tyler Higbee (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.8%"
"285","Hunter Henry (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.2%"
"286","Daniel Brown (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"287","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"288","Ross Travis (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"289","Beau Brinkley (FA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.2%"
"290","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"291","Tyler Ott (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"292","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"293","Kevin McDermott (FA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"294","Temarrick Hemingway (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"295","Jason Vander Laan (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"296","O.J. Howard (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"297","David Njoku (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"298","Evan Engram (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87.8%"
"299","Jake Butt (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"300","Adam Shaheen (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"301","Jordan Leggett (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"302","Gerald Everett (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.5%"
"303","Jonnu Smith (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67.0%"
"304","Jeremy Sprinkle (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"305","George Kittle (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72.8%"
"306","Garrett Griffin (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"307","Josh Perkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"308","J.P. Holtz (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"309","Cole Wick (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"310","Darren Fells (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"311","Kyle Nelson (FA)","0","0","0","0","0","0","0","0","0","0","0","11","0.0","0.0","0.0%"
"312","Maxx Williams (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"313","Cameron Brate (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"314","Matt LaCosse (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"315","Eric Tomlinson (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"316","Geoff Swaim (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"317","James O'Shaughnessy (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"318","Jesse James (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"319","Tyler Kroft (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"320","Nick Boyle (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"321","MyCole Pruitt (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"322","Blake Bell (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"323","Chris Manhertz (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"324","C.J. Uzomah (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"325","Darren Waller (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.4%"
"326","Khari Lee (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"327","Dominique Dafney (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
""
""
